Description,Chamber,Created date,Energy Policy Index,URL
"A Resolution recognizing the month of May 2022 as ""Celiac Awareness Month"" in Pennsylvania.",Senate,2022-05-25,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0302&pn=1682
"A Resolution designating May 18, 2022, as ""Emergency Medical Services for Children Day"" in Pennsylvania.",Senate,2022-05-24,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0297&pn=1660
"A Joint Resolution proposing an amendment to the Constitution of the Commonwealth of Pennsylvania, prohibiting the Legislative Reapportionment Commission from adjusting the population data for the Commonwealth as determined by the Federal decennial census for any group quarters population.",Senate,2022-04-29,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1209&pn=1621
"A Joint Resolution proposing an amendment to the Constitution of the Commonwealth of Pennsylvania, further providing for the selection of the chairman of the Legislative Reapportionment Commission.",Senate,2022-04-09,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1182&pn=1568
"An Act amending the act of August 31, 1971 (P.L.398, No.96), known as the County Pension Law, further providing for supplemental benefits.",House,2022-07-01,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2716&pn=3337
An Act providing for genetic information privacy and setting penalties for violations.,Senate,2022-06-17,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1291&pn=1787
"A Concurrent Resolution urging the Medical Marijuana Advisory Board to encourage and facilitate State System of Higher Education universities to secure United States Drug Enforcement Agency registrations to authorize the possession of cannabis for clinical registrants to engage in hands-on work regarding cultivating, testing, processing and researching cannabis plants.",House,2022-07-01,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0217&pn=3342
"An Act amending Title 66 (Public Utilities) of the Pennsylvania Consolidated Statutes, in service and facilities, further providing for notices before service to landlord terminated.",House,2022-05-20,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2606&pn=3121
"An Act amending Title 25 (Elections) of the Pennsylvania Consolidated Statutes, in voter registration, further providing for qualifications to register; and, in voting procedures, further providing for application for absentee ballots.",House,2022-07-01,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2718&pn=3339
"An Act amending the act of June 3, 1937 (P.L.1333, No.320), known as the Pennsylvania Election Code, in preliminary provisions, further providing for definitions; in voting by qualified absentee electors, further providing for qualified absentee electors and providing for voting by absentee electors in correctional institutions; and imposing duties on the Department of State.",House,2022-07-01,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2719&pn=3340
A Resolution directing the Pennsylvania Commission on Crime and Delinquency to conduct a study and issue a report on how drug delivery resulting in death (DDRD) convictions affect individuals and their communities.,House,2022-07-01,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0218&pn=3343
"An Act designating a bridge, identified as Bridge Key 54168, carrying U.S. Route 30 over Little Conewago Creek, between N. Grant Road and Stone Lane in Thomasville, Jackson Township, York County, as the Second Lieutenant John H. Sterner Memorial Bridge.",House,2022-07-09,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2742&pn=3380
"An Act amending the act of June 2, 1915 (P.L.736, No.338), known as the Workers' Compensation Act, in interpretation and definitions, further providing for the definition of occupational disease.",House,2022-04-13,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2515&pn=2988
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in registration of vehicles, providing for Operation Inherent Resolve veterans plate.",House,2022-08-03,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2756&pn=3398
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in pupils and attendance, providing for possession of cell phones.",House,2022-07-12,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2746&pn=3384
"An Act amending Title 35 (Health and Safety) of the Pennsylvania Consolidated Statutes, in emergency medical services system, providing for scholarships for training.",House,2022-07-02,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2726&pn=3353
"An Act amending Title 51 (Military Affairs) of the Pennsylvania Consolidated Statutes, in disabled veterans' real estate tax exemption, further providing for exemption.",Senate,2022-01-26,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1022&pn=1345
"An Act amending the act of July 2, 2019 (P.L.366, No.56), known as the Sports Raffle Charities Act, providing for Internet-based athletic event drawing and for compulsive and problem gambling information.",Senate,2022-04-09,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1190&pn=1559
"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, providing for civil liability of firearm owner for loss or theft.",House,2022-06-17,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2687&pn=3264
"An Act amending the act of October 31, 2006 (P.L.1210, No.133), known as the Price Gouging Act,  further providing for purpose, for definitions, for price gouging prohibited and for investigation.",Senate,2022-03-25,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1148&pn=1513
"An Act providing for protection of pregnant individuals' information, for authorization for disclosure, for data breach and for violation.",House,2022-05-05,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2574&pn=3088
"A Concurrent Resolution directing the Joint State Government Commission to establish a bipartisan task force to study the Pennsylvania Crimes Code in order to identify redundant, overlapping and inconsistent offenses, improper grading and gaps in criminal liability, and to make recommendations to the General Assembly.",House,2022-07-26,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0223&pn=3397
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, establishing the PA Teach Scholarship Program; imposing duties on the Pennsylvania Higher Education Assistance Agency and the State System of Higher Education; and making an appropriation.",House,2022-03-08,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2389&pn=2807
An Act establishing the Pennsylvania Teacher Loan Forgiveness Program.,House,2022-01-13,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2247&pn=2604
"An Act amending the act of August 15, 1961 (P.L.987, No.442), known as the Pennsylvania Prevailing Wage Act, further providing for remedies and penalties.",Senate,2022-04-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1177&pn=1594
"An Act amending Titles 42 (Judiciary and Judicial Procedure) and 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in magisterial district judges, further providing for adjudication alternative program; in licensing of drivers, further providing for drivers required to be licensed, for suspension of operating privilege, for suspension of operating privilege for failure to respond to citation and for driving while operating privilege is suspended or revoked, providing for driving while operating privilege is suspended for certain other offenses, for relief from administrative suspension and for relief from administrative suspension participation requirements; in fees, further providing for reinstatement of operating privilege or vehicle registration; and, in penalties and disposition of fines, further providing for inability to pay fine and costs.",Senate,2022-02-04,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1049&pn=1367
"An Act amending the act of August 15, 1961 (P.L.987, No.442), known as the Pennsylvania Prevailing Wage Act, further providing for prevailing wage.",Senate,2022-03-12,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1142&pn=1480
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949,  providing for healthy school buildings and establishing the Healthy School Buildings Committee within the Department of Health, the Healthy School Buildings Grant Program and the Healthy School Buildings Fund.",House,2022-04-06,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2494&pn=2945
An Act establishing the Outpatient Renal Dialysis Facility Qualified Staff Retention and Recruitment Program within the Department of Human Services; and making an appropriation.,House,2022-04-26,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2544&pn=3060
"An Act amending Title 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in matters affecting government units, further providing for exceptions to governmental immunity.",House,2022-07-13,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2748&pn=3386
"An Act amending Title 35 (Health and Safety) of the Pennsylvania Consolidated Statutes, in Commonwealth services, further providing for State Fire Commissioner.",House,2022-07-02,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2728&pn=3354
"An Act amending Title 35 (Health and Safety) of the Pennsylvania Consolidated Statutes, in Commonwealth services, providing for capital grants.",House,2022-07-02,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2729&pn=3355
A Resolution establishing a task force to study social media platforms and websites on which suicide is encouraged.,House,2022-07-14,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0221&pn=3393
An Act establishing a moratorium on for-profit hospital ownership; and directing the Joint State Government Commission to study and issue a report on for-profit hospitals.,Senate,2022-07-19,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1270&pn=1859
"An Act amending Title 62 (Procurement) of the Pennsylvania Consolidated Statutes, in source selection and contract formation, further providing for definitions and for methods of source selection and providing for design build best value process and establishing the Design Build Advisory Committee.",House,2022-07-13,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2747&pn=3385
"An Act amending the act of May 17, 1921 (P.L.682, No.284), known as The Insurance Company Law of 1921, in general provisions relating to insurance companies, associations and exchanges, providing for use of genetic information for insurance purposes.",House,2022-07-13,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2751&pn=3389
An Act providing for approval by the Department of Health for health systems to enter into certain agreements and transactions; and imposing duties on the Attorney General.,Senate,2022-07-19,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1272&pn=1861
An Act prohibiting for-profit entities from owning or managing hospitals and health systems in this Commonwealth.,Senate,2022-07-19,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1271&pn=1860
An Act providing for limitations on capital distributions after certain acquisitions of target firm health systems.,Senate,2022-07-19,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1275&pn=1864
"An Act prohibiting separation of real property from a health system without input from the community, the Attorney General and the Department of Health.",Senate,2022-07-19,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1274&pn=1863
"An Act relating to transfers of operations, terminations of operations, mass layoffs and changes in control.",Senate,2022-07-19,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1273&pn=1862
An Act providing for the exclusion of veterans' disability benefits as eligible income.,House,2022-06-24,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2708&pn=3307
"An Act amending the act of March 23, 1972 (P.L.136, No.52), known as the Professional Psychologists Practice Act, further providing for definitions; and providing for conditional prescription certificate, for prescription certificate, for prescribing practices, for prescriptive authority and for coordination with State Board of Pharmacy.",House,2022-05-21,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2607&pn=3122
"A Resolution recognizing the Pennsylvania Dental Association and the Dental Lifeline Network for their ""Donated Dental Services Program.""",Senate,2022-07-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0323&pn=1866
"An Act amending Titles 18 (Crimes and Offenses) and 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in assault, further providing for the offense of ethnic intimidation; and, in particular rights and immunities, further prohibiting civil rights violations.",House,2022-07-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2755&pn=3396
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in school health services, providing for portable airway clearance devices.",House,2022-06-15,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2673&pn=3245
"An Act amending Title 35 (Health and Safety) of the Pennsylvania Consolidated Statutes, in Commonwealth services, providing for capital grants.",House,2022-07-02,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2730&pn=3356
"An Act amending Title 35 (Health and Safety) of the Pennsylvania Consolidated Statutes, in Commonwealth services, providing for money for online training for firefighters.",House,2022-07-02,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2731&pn=3357
A Resolution honoring the life and service of McKeesport Police Officer Sean L. Sluganski.,Senate,2023-02-27,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=0053&pn=0376
"An Act amending Title 62 (Procurement) of the Pennsylvania Consolidated Statutes, in intergovernmental relations, further providing for cooperative purchase of fire, rescue and ambulance company supplies.",House,2022-06-09,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2663&pn=3219
"An Act amending Title 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in sentencing, further providing for sentencing generally and providing for restorative justice.",House,2022-11-08,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2921&pn=3628
An Act prohibiting the enforcement of a noncompete covenant entered into by a health care practitioner.,Senate,2022-10-18,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1358&pn=1976
"An Act amending Titles 18 (Crimes and Offenses) and 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, further providing for persons not to possess, use, manufacture, control, sell or transfer firearms and for abandonment of firearms, weapons or ammunition; in community and municipal courts, further providing for masters; and providing for extreme risk protection orders.",House,2022-09-29,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2859&pn=3529
"An Act amending the act of June 29, 1953 (P.L.304, No.66), known as the Vital Statistics Law of 1953, in general provisions, further providing for definitions; and, in records, further providing for disclosure to governmental agencies.",Senate,2022-03-12,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1136&pn=1482
"An Act amending Title 51 (Military Affairs) of the Pennsylvania Consolidated Statutes, in Pennsylvania National Guard, further providing for pay of officers and enlisted personnel on special duty and for pay of officers and enlisted personnel in active State service; in Pennsylvania Guard, further providing for pay and expenses of officers and enlisted personnel; and making editorial changes.",Senate,2022-06-15,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1286&pn=1748
"An Act amending the act of December 5, 1936 (2nd Sp.Sess., 1937 P.L.2897, No.1), known as the Unemployment Compensation Law, in preliminary provisions, further providing for definitions;
 and, in contributions by employers and employees, further
 providing for contributions by employers and employees,
 successors-in-interest and appeals.",Senate,2022-09-08,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1319&pn=1885
"An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, in public assistance, further providing for reports to General Assembly.",Senate,2022-04-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1195&pn=1595
"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, further providing for locking device for firearms.",House,2022-03-18,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2435&pn=2849
"An Act designating a bridge, identified as Bridge Key 8706, on that portion of State Route 4021 over a tributary of the West Branch of the Susquehanna River, Susquehanna Township, Cambria County, as the Petty Officer Iral William Stoltz Memorial Bridge.",House,2022-09-30,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2862&pn=3532
"An Act amending Title 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in juvenile matters, further providing for limitation on and change in place of commitment.",Senate,2022-05-10,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1228&pn=1640
"An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, in children and youth, further providing for payments to counties for services to children and for review of county submissions.",Senate,2022-05-11,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1229&pn=1645
"An Act amending Title 35 (Health and Safety) of the Pennsylvania Consolidated Statutes, in Commonwealth services, further providing for curriculum and training.",Senate,2022-06-04,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1265&pn=1703
"An Act amending the act of May 17, 1921 (P.L.682, No.284), known as The Insurance Company Law of 1921, in casualty insurance, further providing for coverage for mammographic examinations and diagnostic breast imaging.",Senate,2022-05-10,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1225&pn=1638
"An Act amending the act of May 17, 1921 (P.L.682, No.284), known as The Insurance Company Law of 1921, in casualty insurance, providing for coverage for BRCA-related genetic counseling and testing.",Senate,2022-09-17,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1330&pn=1905
"An Act amending the act of May 19, 1995 (P.L.33, No.3), known as the Economic Development Agency, Fiduciary and Lender Environmental Liability Protection Act, further providing for definitions.",Senate,2022-06-14,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1282&pn=1742
"A Concurrent Resolution recognizing the week of November 13 through 19, 2022, as ""Nurse Practitioner Week"" in Pennsylvania.",Senate,2022-10-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0376&pn=1983
"A Resolution recognizing the month of October 2022 as ""Pregnancy and Infant Loss Awareness Month"" in Pennsylvania.",Senate,2022-10-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0370&pn=1987
"An Act amending the act of June 3, 1937 (P.L.1333, No.320), known as the Pennsylvania Election Code, in county boards of elections, further providing for county boards of elections and membership.",Senate,2022-06-17,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1292&pn=1788
"An Act amending Title 65 (Public Officers) of the Pennsylvania Consolidated Statutes, in open meetings, further providing for definitions, for minutes of meetings, public records and recording of meetings, for public notice, for public participation and for use of equipment during meetings.",Senate,2022-03-10,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1130&pn=1479
"An Act amending Title 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in facilities and supplies, further providing for deposits into account and for surcharge; in access to justice, further providing for distribution of funds; and making related repeals.",House,2022-09-14,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2818&pn=3464
"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, providing for identification required for purchase of firearm ammunition.",Senate,2022-06-30,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1302&pn=1835
"An Act amending the act of April 6, 1951 (P.L.69, No.20), known as The Landlord and Tenant Act of 1951, in recovery of possession, providing for waiver of tenants' rights.",House,2022-10-07,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2873&pn=3548
An Act providing for unfair trade practices and for protection of whistleblowers; promulgating regulations; establishing the Price-Fixing Consumer Protection Fund; and making an appropriation.,Senate,2022-09-30,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1343&pn=1949
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in certificate of title and security interests, further providing for inspection of reconstructed, modified and specially constructed vehicles.",House,2022-10-07,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2875&pn=3547
"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, providing for the offense of carrying firearms while under the influence of alcohol.",House,2022-08-31,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2793&pn=3430
An Act prohibiting enforcement of covenants not to compete in employment agreements.,House,2022-10-07,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2872&pn=3545
"A Resolution recognizing and commemorating the month of October 2022 as ""National Disability Employment Awareness Month"" in Pennsylvania.",Senate,2022-09-20,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0339&pn=1913
"An Act amending the act of May 17, 1921 (P.L.682, No.284), known as The Insurance Company Law of 1921, in casualty insurance, providing for coverage for prostate cancer screening.",House,2022-09-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2842&pn=3510
"An Act amending Title 4 (Amusements) of the Pennsylvania Consolidated Statutes, in table games, further providing for table game taxes.",House,2022-09-10,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2809&pn=3445
